评论内容,性别,点赞数量,回复时间,tags,emotions
我一直以为特总是我国的先进工作者，想不到居然是俄国的走狗，我瞎了眼了。,保密,439,2020-11-04 09:39:52,0,愤怒/生气
好活[热词系列_知识增加][热词系列_可以],男,393,2020-11-03 18:17:59,1,愉快/幸福
"特朗普和拜登完成电视辩论后很晚了，要吃点东西补充能量。 他们一起进了一家面包店，可两人发现身上都没带钱。拜登犹豫了一下，然后趁店员不注意，伸手取了3块糕点藏进口袋。 他小声对特朗普说：“你看我多聪明，店主什么都没看到，而我甚至都不需要撒谎，我一定会战胜你赢得美国总统宝座！”
特朗普说：“为了达到目的，以欺骗和盗窃行事，难道这就是你的一贯作风吗？其实，用诚实的方式也能获得相同的结果。看我的！”
于是特朗普对面包店老板说：“我是共和党总统候选人特朗普，我表演一个魔术给你看，拜托你帮个忙把这块糕点递给我。” 店老板很好奇，立即按他吩咐给了他一块糕点。特朗普狼吞虎咽下去，并要求再来一块，也吞下肚。然后特朗普又要了第三块糕点，又一口顺到胃里。
此时店主有些纳闷，就问特朗普到底魔术何时会出现。 特朗普答曰：“现在是见证奇迹的时刻了，刚才的三块蛋糕都在拜登的口袋里。",男,378,2020-11-05 11:25:22,0,愤怒/生气
这也是在内涵戈尔巴乔夫在欧美国家受到的欢迎吧。,男,358,2020-11-03 21:59:29,1,平静/冷静
好活[热词系列_知识增加],保密,223,2020-11-03 18:19:21,1,平静/冷静
懂王有工作了[大笑],男,173,2020-11-03 18:13:07,0,平静/冷静
干嘛去俄国，回祖国讲脱口秀啊，德云社都好不过你，顶级流量，国内粉丝基数多多了……,保密,146,2020-11-04 06:42:47,1,愉快/幸福
原来之前不是国鸟啊？我一看见这只鸟就想起美国。,女,10,2024-12-26 21:28:16,0,厌恶/讨厌
雕如其国,保密,23,2024-12-26 13:23:30,0,厌恶/讨厌
亲，一定要看到最后噢[吃瓜],保密,32,2024-12-26 10:33:19,1,愉快/幸福
富兰克林是对的,女,5,2024-12-26 18:43:17,1,平静/冷静
和美国精神一样,保密,11,2024-12-26 17:02:36,0,厌恶/讨厌
"阿美莉卡之鹰：恐怖分子你要玩完了
                          因为你现在要面对的是
                          美利坚合众国[墨镜]",男,4,2024-12-26 12:58:46,0,悲伤/痛苦
白头海雕都知道，特朗普这个混蛋要毁掉美国精神文明的根基、对外大搞制裁，弄得重商主义成为空谈、把美国带向莫名其妙的道路,男,1,2024-12-31 22:18:23,0,厌恶/讨厌
富兰克林说的对,男,1,2024-12-27 13:44:04,0,平静/冷静
这是好几年前的视频了,男,1,2024-12-26 18:26:55,0,平静/冷静
哈哈哈，这个文案写的,保密,3,2024-12-26 19:32:11,0,平静/冷静
自我定位清晰[doge],男,4,2024-12-26 21:00:15,1,平静/冷静
想不到还有那种动物能比它更能代表美国了,女,1,2024-12-30 17:51:06,0,平静/冷静
嘤酱啄嘤酱[吃瓜],保密,1,2024-12-29 11:48:25,0,希望/期待
白头鹰当美国国鸟了，头永远是白的，而且在黑的上面，并且黄色的爪子在最下面。嘴巴呢？喙，又叫嘴巴，也是黄色的？[doge],保密,1,2024-12-28 15:38:08,0,悲伤/痛苦
白色沙雕,男,1,2024-12-26 19:27:49,0,恐惧/害怕
@得咚咚咚咚咚 最真实的一集[doge_金箍],保密,0,2024-12-29 19:29:34,0,悲伤/痛苦
就像那些偷窃和抢劫谋生的人一样,男,1,2024-12-27 07:58:34,0,平静/冷静
这可太合适了,保密,10,2024-12-26 12:29:16,1,平静/冷静
鹰顾狼视,保密,0,2024-12-28 17:22:36,1,羞耻
这鸟，看起来不太友好啊[呲牙],男,0,2025-01-01 13:14:39,1,愉快/幸福
是有那个大病,保密,46,2022-07-25 22:31:11,0,平静/冷静
性别必须以第一性别为主，管你以后心理扭曲还是被阉了，只要生下来带把的，你就是个男的，反之亦然,保密,180,2022-07-27 08:45:08,0,愤怒/生气
为了极少数性别异常，抹杀绝大多数正常人的常识。典型的拾一漏万。,男,56,2022-07-26 06:23:16,0,恐惧/害怕
他真的是那个正常人啊……川宝……我的川宝[大哭][大哭][大哭],男,160,2022-07-25 22:34:58,0,愤怒/生气
性少数群体的公平就是妥妥的悖论，比较的是谁更为极端,保密,45,2022-07-26 07:02:30,0,愉快/幸福
想起来一个笑话，跨性别者但同性恋,保密,127,2022-07-27 13:06:49,0,平静/冷静
你以为他正常，其实只是对他来说这样有好处，如果支持跨性别对他有利益，他转头就会换个稿子[doge],男,39,2022-07-26 16:09:50,1,愉快/幸福
主要是，男性身体体能方面确实强国女性身体，用男性身体参赛对女性身体参赛运动员真的太他妈不公平了好吗？！这个和性别歧视也没有关系的啊！离谱真的是……,保密,100,2022-07-26 14:03:47,0,愤怒/生气
自从川宝下台之后，媒体对他的评价变好了是我的错觉？,保密,163,2022-07-26 09:39:43,0,悲伤/痛苦
懂王越是正常。我越不希望他当选,保密,39,2022-07-25 23:18:40,0,悲伤/痛苦
跨性别去参加运动会确实是个笑话,保密,39,2022-07-25 22:38:55,0,愉快/幸福
“懂王”，他是真的懂美国！[打call][打call][打call],男,419,2022-07-25 22:31:32,0,悲伤/痛苦
他越来越像正常人，但是因此我不想让他当总统了,男,42,2022-07-26 06:42:20,0,愤怒/生气
[笑哭]果然美国的政客，一退休或者下台智商又占领高地了，被民意强迫降智久了估计也有永久下降的风险,男,104,2022-07-26 11:16:33,0,恐惧/害怕
我希望跨性别者（未做手术变性）可以在不影响社会环境的前提下认为自己是另一种性别，就比如不进不对的厕所，不报名非生物性别的运动等项目，其他时候可以正常维持自己的本心。因为有些竞赛让跨性别去干是不公平的,保密,35,2022-07-26 22:15:21,0,厌恶/讨厌
身为一个跨，咱觉得只要这个群体不干什么逆天的事，大部分人该尊重还是会尊重的，毕竟咱改造自己的身体不花他们的钱，但别把这当理所应当，因为性少数才是少数，别妨碍大多数人的生活，相互理解才能和平共处，不然最后倒霉的肯定是少数,女,112,2023-12-04 20:08:38,0,厌恶/讨厌
我是美国人的话，一定会投他的票吧,保密,40,2022-07-26 06:21:41,0,平静/冷静
有一说一，确实政治正确是个大病,男,89,2022-07-25 22:32:16,0,愤怒/生气
跨性别应该参加残奥会，生理上是生理缺陷，心理上是认知缺陷,男,49,2022-10-05 10:28:49,0,愤怒/生气
不行，果然不能让川普当选，他是清醒的，会对我们的战略造成一定的影响，还是老登连任的好[doge],保密,73,2024-04-10 03:09:47,1,悲伤/痛苦
换拜登这样子淋雨不得拉了,保密,64,2022-11-08 16:22:11,0,厌恶/讨厌
搞的我都激情了[吃瓜],男,18,2022-11-08 08:42:57,1,平静/冷静
MAGA[打call],男,18,2022-11-08 08:36:11,0,悲伤/痛苦
https://b23.tv/BV1WW4y147AG,女,66,2022-11-08 08:45:59,0,愉快/幸福
我不惧风暴，因为我就是风暴！,男,14,2022-11-09 00:14:21,0,悲伤/痛苦
有一事不明，他不是受到很多指控吗？对他完全不影响？,保密,14,2022-11-08 08:45:27,0,厌恶/讨厌
"虐粉指数拉满, 小鲜肉都做不到[吃瓜][吃瓜][吃瓜]",保密,52,2022-11-08 08:43:31,0,悲伤/痛苦
这精气神真的只是和拜登相差四岁？,保密,48,2022-11-09 02:33:01,0,愉快/幸福
说真的我真的希望川普上去，然后把拜登那个儿子关起来，那小子太恶心了。,男,13,2022-11-09 10:22:07,0,恐惧/害怕
快80的人了 这身体是真的好,保密,47,2022-11-08 18:46:55,1,愉快/幸福
只要有群众基础，按照美国选举那频率，分分钟卷土重来，也分分钟都是一台新戏[doge],男,15,2022-11-08 11:54:02,1,悲伤/痛苦
你将如暴风雨般归来,保密,44,2022-11-09 04:11:48,0,厌恶/讨厌
2024懂王登基！Maga！,男,12,2024-11-06 22:20:44,0,悲伤/痛苦
虎行有风，龙行有雨[脱单doge][脱单doge],保密,12,2022-11-09 06:58:48,1,平静/冷静
还是当年的红领巾 红帽子，依旧没变[大哭][大哭],女,37,2022-11-08 16:53:55,0,厌恶/讨厌
对美国，他的确看得非常准确。,保密,35,2022-11-08 09:20:37,1,悲伤/痛苦
武王伐纣 风霁而乘以大雨[给心心],保密,11,2022-11-08 21:13:02,0,愉快/幸福
川宝的演讲充满了激情与感染力，在这方面也就元首能够与他一拼了！[给心心],保密,11,2022-11-08 12:12:03,1,愉快/幸福
风雨雷电，听候maga王的差遣！！！！！！,保密,33,2022-11-08 11:25:36,0,希望/期待
什么是国际巨星[脱单doge],保密,32,2022-11-08 09:24:07,0,平静/冷静
"車 馬 象 仕 特朗普 仕 象 馬 車
  民兵III                       民兵III
红       脖       子       大        兵
            密 西 西 比 河
外       来       移       民        者 
  三叉戟                     三叉戟
车 驴 相 士 哈里斯 士 相 驴 车",保密,217,2024-11-07 08:50:34,0,恐惧/害怕
不嗑点能笑着祝福我是不信的，要是这么豁达那真的是神人了,保密,822,2024-11-07 08:46:37,0,愉快/幸福
拜登明天因左脚进入家门被逮捕[doge],保密,168,2024-11-07 08:14:16,0,愤怒/生气
虾仁猪心！[doge],保密,736,2024-11-07 08:13:01,0,惊讶/震惊
"万斯 你戴罪立功，封为副大统领。
约翰逊 你替天行道，众议院拿去。
马斯克 你重整旗鼓，共和党主席收好。
图尔加  你忍辱重负，五角大楼领下。
小肯尼迪  你大义灭亲，最是不易，国务院留给你了。",保密,138,2024-11-07 11:46:32,1,愉快/幸福
头一次见央妈视频底下这么群英荟萃的[笑哭],保密,950,2024-11-07 12:09:17,0,厌恶/讨厌
"2025年全国统一高等考试英语作文：
假如你是李华，你的一个美国朋友卡玛拉·黛维·哈里斯在立下自己已经获胜的flag几个小时后发现形势变化，自己可能即将输掉美国总统大选。
请你写一封信安慰她 要点包括：
1. 告诉她最终结果还没有出，获胜还有希望。
2. 指责共和党操控选举。
3. 鼓励她如果败选则向最高法院提起诉讼。

Dear Kamala Devi Harris:
__________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
Yours，
Lihua
[doge][doge][doge]",男,133,2024-11-07 08:18:54,0,愤怒/生气
这时候老登无所谓了，反正最难过的又不是他,男,554,2024-11-07 08:15:11,0,悲伤/痛苦
差距太大，搞不出什么幺蛾子了。那就需要尽力缓和关系，试图减轻清算力度。至于效果怎么样就不好说咯，川普可是个记仇的[吃瓜][吃瓜][吃瓜],男,172,2024-11-07 08:24:21,0,惊讶/震惊
问：泽连斯基怎么说,保密,708,2024-11-07 09:16:37,0,愤怒/生气
拜登现在恐怕是很开心的，毕竟川宝替他报了仇。叛徒永远比敌人更招人恨，从大选前最后一段时间拜登的表现就能看出，其实他是希望川宝赢的，为此甚至暗戳戳的打了两次助攻。,保密,112,2024-11-07 10:29:35,0,希望/期待
"那一年的大选是拜登对我，
最终比分是306比232，当时我看见我自己颓坐在椅子上泣不成声，
这个画面我永生难忘
那一刻我在想，如果我能成为第四十七届总统，我一定要赢下所有。
如今大选就在眼前，我必须考虑这会不会是我此生仅有的机会
我相信共和党能有过去的霸主地位，我功不可没
重铸共和党荣光我辈义不容辞[doge]",保密,584,2024-11-07 10:16:44,0,愤怒/生气
民主党唯一机会，立马干掉拜登。哈里斯上位攻击伊朗成为战时总统。在顺便清理掉特朗普和马斯克、万斯等等[doge],保密,115,2024-11-07 10:25:00,1,愤怒/生气
拜登、哈里斯：老哥别青蒜我[大哭],保密,392,2024-11-07 08:24:34,0,厌恶/讨厌
糊涂啊，哈大人，万万不可束手就擒，不如起兵一博，胜败犹未可知啊,保密,103,2024-11-07 09:48:06,0,厌恶/讨厌
16年前都是胜选后互相祝贺的，懂王是个打破传统的人[doge],男,358,2024-11-07 09:43:05,0,愉快/幸福
美248年。川普聚宾宣政，有剑客伏于屋脊狙之，然误中其耳，血溅。左右惊惧，尽失其度。普怒曰：“天命在孤，何惧此辈宵小乎？”且振臂三呼：“战！”众奋然，“克”为其左，豪掷真金百亿。“拿”为其右，硬拿体坛据头。山呼雄主出世，举为懂王。岁末大统 ——《美史·川普本纪懂王传》,保密,166,2024-11-07 08:31:02,0,愤怒/生气
"2024总统选举即将开启
2024「总统选举」限时活动 Part.1

一、2024「总统选举」，SideStory「参政者们」活动限时开启
活动说明：活动期间将开放「参政者们」活动关卡，玩家可通过投票点投票、邮寄投票及死者苏生投票兑换获取相关政治奖励

解锁条件：年满十八周岁的美利坚合众国公民或通过身份伪造

活动关卡将进行分段式开启：
◆<第一段>
开放时间：不早于EST 09月20日 00:00 - 不晚于EST 11月04日 23:59（确切时间以当地公告为准）
开放关卡：【提前投票】
◆<第二段>
开放时间：不早于EST 11月05日 00:00 - 不晚于EST 11月05日 23:59（确切时间以当地公告为准）
开放关卡：【正式投票】

二、【限定寻访·合众国】系列，【第60届总统选举】限定寻访开启
活动时间：不早于EST 09月20日 00:00 - 不晚于EST 11月05日 23:59（确切时间以当地公告为准）
活动说明：活动期间【限定寻访·合众国】-【第60届总统选举】寻访开启，该寻访中以下干员出现率上升

★★★★★★：唐纳德·特朗普 【限定】 \ 哈里斯 【限定】 （占6★出率的99%）
★★★★★★：斯坦 \ 奥利弗 \ 特里 \ 韦斯特（在6★剩余出率【1%】中以5倍权值出率提升） 

* 仅供娱乐，切勿当真",保密,691,2024-11-07 08:30:32,1,愤怒/生气
"特朗普连续三次打进决赛，两冠一亚。
哈里斯：我即是未来！
特朗普：如果你是未来，证明给我看！
[doge][doge][doge][doge][doge][doge][doge][doge][doge]",保密,117,2024-11-07 11:10:53,0,愤怒/生气
"*时间旅行成功了！我们去问问那边的路人今年是哪一年吧！

-“你好👋请问今年S赛战况如何？”
-“Faker蝉联总决赛冠军，明年在中国开。
-“请问美国那边有啥大新闻吗？”
-“川皇刚刚赢得总统选举。”
-“那任天堂有啥消息吗”
-“任天堂明年要发售新主机”
-“那索尼有啥消息吗”
-“索尼发布了本世代主机的加强版”

*明白了，现在是2016年。
这一次我一定要阻止科比上飞机",女,540,2024-11-07 10:33:28,0,愤怒/生气
"《小鬼当家》（✖️）
《隐形人》（✔️）
【赫伯特·乔治·威尔斯】举报了该片[doge]",保密,10,2021-01-27 10:21:00,1,愉快/幸福
